SHA 256 FLAT,PE256 Authenticode,Filename,Architecture,Partner,CVEs,Revocation List Date
FD69741DCD1BC0D9AB8A02C2A7EE8D466A58613562536AA8AAB5EA260BBDF9C3,7C09D8B90B72B7C2CCF1A413E335C2D1A25D75BB8541F9BC16B4C4E26BDA6855,bootmgfw.efi,64-bit,Microsoft,Black Lotus Microsoft Windows 8.1,May-23
7294F03850C2084A287FAEFBA778592D9D01E5062DD2E980537E39FDBFE20316,7F964730CFB7B8CEA284E2E810212FF9B0EE18227F64427A095D6886493DB0C4,bootmgfw.efi,64-bit,Microsoft,Black Lotus Microsoft Windows 8.1,May-23
FE26E6C2BC5AC4357E6657624180CA1E946D6DABE79CDB098D7B8B4E440851AA,84D75F7A8913D66DB946EAF1480EADDEC3063D27A6F625F040B406718ABCAC44,bootmgfw.efi,64-bit,Microsoft,Black Lotus Microsoft Windows 8.1,May-23
E082E310571748B9FE6B2DFAB71550530F2452B8E7E4F7725DE7EB9E4C7B1559,87176A15E766BD06528ED91A61481C3B3CDE65EE95115403F9FFC6D3A26D43D0,bootmgfw.efi,64-bit,Microsoft,Black Lotus Microsoft Windows 8.1,May-23
A37FF7C979ED0E58633D61D00CDFF45A2488E86C740240C77834C8C8C651CB19,8CB4FDAE88F4F492AC6C87716602366DF1AC84224B85AB2D3949F5AEE79CEFEB,bootmgfw.efi,64-bit,Microsoft,Black Lotus Microsoft Windows 8.1,May-23
A8CE55447F57564F1CE95A7B3C505A7996BDAC4A06710DD101ECD5B818653E27,90A483526B4238C55BC5DED289D7C1D376109B9D5F3E93529EDA75C4D451523A,bootmgfw.efi,64-bit,Microsoft,Black Lotus Microsoft Windows 8.1,May-23
C9F47991E981394076050CB8B5CDDFCBF9FB01B6D7272B9079082E20E4875CC8,915009D1CF9D68B9E53064DE82D4B70B58D2F014A03805CC406427D323D9FC35,bootmgfw.efi,64-bit,Microsoft,Black Lotus Microsoft Windows 8.1,May-23
2B2025F4C880166D94222A95A88FF0A525C361D7B2C8A886B4E4CE6FBDD6520D,A0107A564E93989C57044FD18AA85BEB1258101AC3D9F6E10BF12C1C6573BC2B,bootmgfw.efi,64-bit,Microsoft,Black Lotus Microsoft Windows 8.1,May-23
399BDFB85E5A072F763B3692AC5B34FDB00D7C5DA4180219E99A2E0693D72B39,A330FDE65C067A5F0B75C80D0A300767C301EB75E0CF9B4EE240F0D60B3DC503,bootmgfw.efi,64-bit,Microsoft,Black Lotus Microsoft Windows 8.1,May-23
E3946218D523E5D20C99A9A5BB22303DDCEF958DE2A978E01AF2F46D2D7A4DDD,B149B29E8211E24827FBE0168D30CB2619CD3365BD6F8173E7A731C5F702DCD9,bootmgfw.efi,64-bit,Microsoft,Black Lotus Microsoft Windows 8.1,May-23
53AF0DDBD3C4D33BD003403D8C9B41877E07770D3E789C781E5897858585E299,B97915DA9F05277FA5687F8C41132DF69152517F2BA252D466395B40D4F2D155,bootmgfw.efi,64-bit,Microsoft,Black Lotus Microsoft Windows 8.1,May-23
CF61636CEFDF20CF4B35382124800E047F5886952888BD41D1B8426BF34D2D29,BB44FD8CD04ABC3B54E5CCEA97EF81E70FD3933C34288D8B86F6ECB4F3ED1FDE,bootmgfw.efi,64-bit,Microsoft,Black Lotus Microsoft Windows 8.1,May-23
B15095CBB09505C8354657EF7DF0FA4046F5F9DC74B26EF12A7D83E82A718322,C1547CF902570207A9694B6B8E353FE41419DB6A3802221DDF10FB8F86947804,bootmgfw.efi,64-bit,Microsoft,Black Lotus Microsoft Windows 8.1,May-23
62288F1F5F2F8529292EB45C2AE2A33D1057A3DEC12164958E76DED36FBE712B,CEF75D1DA8E991AC96D36F8A14562849207F9DD50FC63028BA83277D5C27D00B,bootmgfw.efi,64-bit,Microsoft,Black Lotus Microsoft Windows 8.1,May-23
DF216FA3F13F8F7472C9586DA4D0A7CD11CD60A041F486A611A4667F1C3D2CC6,D5BC11FB619BFCED64249B930C785EAD5FCA3927F0CE3C5EFD3F1D9AF04B37BF,bootmgfw.efi,64-bit,Microsoft,Black Lotus Microsoft Windows 8.1,May-23
DD3CA7C4BF6698E7D72F6C2FB0EB59997336C294D604062EF495EE8E1F49931C,DA9943277174960B0D7D3F0D656176F3723ED2F03A90518BEB3C6C202B88CC14,bootmgfw.efi,64-bit,Microsoft,Black Lotus Microsoft Windows 8.1,May-23
573D0A8D59DC7FDB0BE784ABE9B51DA9183848B613FF4C96B143D286043B4E43,EA9C72C1CE865E6044ABFF576FD712D4DF3F5114318753EFCFEFED70EE586884,bootmgfw.efi,64-bit,Microsoft,Black Lotus Microsoft Windows 8.1,May-23
3FDA721BC5007EAB23AF6E0C56A6942A7925A858F0D801FBB21011CCF758893B,F1CAD3AC005B57D6E22EA57B9EBE1EE9E5052BDDA499F5F2C1364317DE87A794,bootmgfw.efi,64-bit,Microsoft,Black Lotus Microsoft Windows 8.1,May-23
3BC9ED257486B68FAC5899EAA19732A1340D06C8BAF4B0FF53C7F5C052E6470F,F74947590A87A005023E9EF89CDF0C38D8D582CA4173F8201CEBC443EF796790,bootmgfw.efi,64-bit,Microsoft,Black Lotus Microsoft Windows 8.1,May-23
271A4B174838286F6D4BB9FCE91A47FBC87B28BE586744BD42CD82CEF4600B72,FB0BBC256AEA5CF93DA99CF26481CC42F4E7BA6B32DB63B827620807E79E805C,bootmgfw.efi,64-bit,Microsoft,Black Lotus Microsoft Windows 8.1,May-23
FB03DB013F31A9AA909B77CF510CD129B9E857A93E37BF9ABB91A79EB296C758,0C0C78837FA767EB045B8199E1E20AD666F90928DAEEB8F5E5253D8E7877FCB4,bootmgfw.efi,64-bit,Microsoft,Black Lotus Microsoft Windows 8.1,May-23
F51C64E1690E8FADAE2C55EDE85377D6680C337DABCFC01FF6CF37D8D87892BA,0E44212BADF40D6B8DE3311E632045370588E0B23B7A480EB5DC10DB65D1B4B3,bootmgfw.efi,64-bit,Microsoft,Black Lotus Microsoft Windows 8.1,May-23
D6D10836B79E28ACE9E2BEC7EF9B67DC736ED6C1C8EA24D395DDAAF05B76CEBD,13DBA28447FDBE3C8A24FEE3EB88638CE1D8F97CD4925056C0AD0E91CA51237D,bootmgfw.efi,64-bit,Microsoft,Black Lotus Microsoft Windows 8.1,May-23
BD6E8218BAF3A86090201D6A118858CFA5F63AA2732CC880DADF39A1609F12E3,1DA53F3A2C7C41C93099737266B5619FF616A433FB3B870234622D7AAFAB9A7A,bootmgfw.efi,64-bit,Microsoft,Black Lotus Microsoft Windows 8.1,May-23
31DCD37C53CEE49C1241978CB976230EFDA89A83C3E3DBC18EDA92099055026A,23FCD6BF3084CEE6A9F9885E5239230B0ADDE0C870589EE461551D1CA8F4E85B,bootmgfw.efi,64-bit,Microsoft,Black Lotus Microsoft Windows 8.1,May-23
B1EC3A20DD620668852C057FD33023CB945D35122C079F13A59A73F8A4E4FC12,264CBC5765718A0BCCB0F79C0FDD133A898203FB6F4F2052CB0647FBF6000ED0,bootmgfw.efi,64-bit,Microsoft,Black Lotus Microsoft Windows 8.1,May-23
DBEEA13BD8FC4D613501D8CF564A129A541AEE6FB5AB82CB4A5F448B52FD1C52,266C1429C8DC389481B3814BC3AF8723DB28EECEB0BB026BBBEDA0CC41D36BC3,bootmgfw.efi,64-bit,Microsoft,Black Lotus Microsoft Windows 8.1,May-23
12A9833615CAABCF4F732C8BB088C83EC18C286EEF2332CB11F18529B676BD38,2B1B9ECCF585B11C5122651D7B94534BB131AA7C874E2262038B85DB3EE83E4D,bootmgfw.efi,64-bit,Microsoft,Black Lotus Microsoft Windows 8.1,May-23
DA9C62E148457AFB0629FAB0C2D58623F9AC35A9A95EF23388ECFE85451C60C0,326967C7FFC1B86DB8B32B0570E88A89CC1534CFCF300B98C077E473F9B18FA1,bootmgfw.efi,64-bit,Microsoft,Black Lotus Microsoft Windows 8.1,May-23
C79381B9A5D1D2B8A85B6A5B2255923FB2D3A5F500CC00FBBCBF10C6A3A0B40E,332450890F9C8FFF7EC15C53921BF27227AB9EA06B0E1C816D819F8E21CFB55F,bootmgfw.efi,64-bit,Microsoft,Black Lotus Microsoft Windows 8.1,May-23
41607556B9A25F6F3AB73331589519553F83D2CB3629FB3E729303898D173023,3B7696DF627ADE30BB15BDC5CE3F3C27240C973353E8551E7B036C90D01280C9,bootmgfw.efi,64-bit,Microsoft,Black Lotus Microsoft Windows 8.1,May-23
79631821A585BFC9A9A5D2D92D37714EFD84A3D856284A0897654461EC1C137D,54061FF50D91296F2F44D8B338AEEDFBBE86DF49DB5DE8A45191AAA931F5BCF6,bootmgfw.efi,64-bit,Microsoft,Black Lotus Microsoft Windows 8.1,May-23
E35CC798F138406BDC5E793574F62FE3BE4C7DD6424AA6825E6EC7B2A345B591,586898C60CFF539B76D23DBF2C92E4105F6A7549E13F53D293708B793CA90D2D,bootmgfw.efi,64-bit,Microsoft,Black Lotus Microsoft Windows 8.1,May-23
B7313BE4901F1A80F84E4E8A6636F090E7125B97FC845D4454D5E4BEF3D40CA7,5A47B0B11D2FD9CD39C627D1E6BF4AFED9601AA15D6A5D84FB10F39755D2D323,bootmgfw.efi,64-bit,Microsoft,Black Lotus Microsoft Windows 8.1,May-23
669353CC31E65F896A755DB94A045D9DC1B4A24BABA14FCE11D623BDFACEC78C,5E67BF240B1D05F6F618908868A494C50A30AB255B06619FA28411EB260F674A,bootmgfw.efi,64-bit,Microsoft,Black Lotus Microsoft Windows 8.1,May-23
E443176D6A0621E65CADDE51F4019EC7FB25E91FA87CBB6CBAF09D94E9E49918,61535CAA144761FC48CC9D7A835DFAF020B569EDFC7FA628F983D58A3AC25F2A,bootmgfw.efi,64-bit,Microsoft,Black Lotus Microsoft Windows 8.1,May-23
C1B24EBFE119C27A2E5EDD4267EEF37B2CD14FBBD8688DE27E08AF89996DB468,691BA3414E78622581BC519BAF0BCB16FB262D3ABBD8639F3E0ECA2A29F99406,bootmgfw.efi,64-bit,Microsoft,Black Lotus Microsoft Windows 8.1,May-23
566AE5FB2F355B2C03ECBBAB4770E92856B0D1C3D659FE0C11263F1A5F8D7086,6CE1F2986F0C46683BA07D296D0A84448ECF76C69DB183FE29C36EED8F8E8F2F,bootmgfw.efi,64-bit,Microsoft,Black Lotus Microsoft Windows 8.1,May-23
0876FD237955DB876744D5AEFBBF0DB3771AA2603233E123B39F4E772FC3B457,6CFDDB6203F254D38A5BCDD4173D51647A487CA70AB21326ACA0A03BB3D2BAC0,bootmgfw.efi,64-bit,Microsoft,Black Lotus Microsoft Windows 8.1,May-23
3F28C4F2FB32C10E5FAED1DEBF7DB6AE8C821BF286FFDB57A5B31FCE0730E111,736AFB5DF29EC9C88532BE9C620EF80901BF23E72F2D3488B757AFF17E734ACE,bootmgfw.efi,64-bit,Microsoft,Black Lotus Microsoft Windows 8.1,May-23
4628EC2698CFBCA38D3BB4872DF8E65A370ED4591E3FBD613A28B394942B8976,74B39C206DC8A11CD196D5998D2996B6AD477D72EAF86E19A3DC14EC0EAB0F1E,bootmgfw.efi,64-bit,Microsoft,Black Lotus Microsoft Windows 8.1,May-23
4155DCEAAF889DE79ADB9B2130F1CF23AADD24080C2B2C1EC5F4C359C52A8D7D,7C7372A60D71E04879B8930C164944D96D3753E0A2924A31231D1D5FB97882F2,bootmgfw.efi,64-bit,Microsoft,Black Lotus Microsoft Windows 8.1,May-23
F025A519DCCF1DF41951C22C6DC5CAFA61E21B117E174B4983B45CCC22C6375F,7F292BCE8DC97B601EF1EA72BDF7D96A12A87782BB1B1C547F85C55C7B3FF035,bootmgfw.efi,64-bit,Microsoft,Black Lotus Microsoft Windows 8.1,May-23
D0A3923ED57307BBDDA1ECF0FF1C40F478DD6F439F80A072508C3551520CD52C,812EB0FA2DF13A889549729CADBF1720B68F6C9E21955741B72802590AF1B5CA,bootmgfw.efi,64-bit,Microsoft,Black Lotus Microsoft Windows 8.1,May-23
764D5B7F15EF539E0C8685DF62AB7CC7DBA3FCA50A08A8F7643D108A0A7FF757,815D98AEE498CF27FD6648C7E02CFC0A4A88AA73237CBB2352FE38384A72683D,bootmgfw.efi,64-bit,Microsoft,Black Lotus Microsoft Windows 8.1,May-23
C6C85806905E0B76C25C82A88BFF62B995F49124C55413E74D1DCC3461FE8336,8A305C5FBE7C56F9E3214D7ADB8F176341F4020F234F3C14E52335967A2D365F,bootmgfw.efi,64-bit,Microsoft,Black Lotus Microsoft Windows 8.1,May-23
9C1812CF5B1D61DC08BD6683D143511BCB5B14798116D1D2714963CD468933FF,92185C264285741FA7F198CAD8F307C60891AD932D9E3C2A08D92546FF7099ED,bootmgfw.efi,64-bit,Microsoft,Black Lotus Microsoft Windows 8.1,May-23
53E9CF33ED9379862E5A5424E0C3FBE6D81D0D622368F773C81658F408A642E3,92F858F6A02BD2014618B05D7759E34E7781B15C34C8814BA4C930B320F8DB09,bootmgfw.efi,64-bit,Microsoft,Black Lotus Microsoft Windows 8.1,May-23
413782A6CEE2CFF718F87A737CD989E2A6067E67212B575AD8A7D80B1A62F206,9414F5FA5853978C07FC6BB17A1CA9460FE443FFCA021FA52C8672A94460F44F,bootmgfw.efi,64-bit,Microsoft,Black Lotus Microsoft Windows 8.1,May-23
E28C1F6E413330EA1DE56643F344702D2962988ED72AC49DC7B33B51B2238537,9EBDA9554AD5BB9E3D5CE700F7C86D4F5B0D782BF1DBF30A6A7234749A5DD517,bootmgfw.efi,64-bit,Microsoft,Black Lotus Microsoft Windows 8.1,May-23
F4F5C82CD7BFA5294F973385F7F2FBCAF3AFD3748952B06692C085792BE146F7,AD16DE1E2BA27196395124683B80EFC186EE7E51D434F8FF67D973F46E8E602F,bootmgfw.efi,64-bit,Microsoft,Black Lotus Microsoft Windows 8.1,May-23
3EBB964E2D24C5D0F2E07972A9F143B73161344790E960463BF9C229000848C1,B4938ED2FF001B73EF31E5BBBEBE1D6DBB7D9888A9FBE5251A52A5ED016652CF,bootmgfw.efi,64-bit,Microsoft,Black Lotus Microsoft Windows 8.1,May-23
4F3E97E36EC05236DC378C544310A9685D57409B87020BEE731D7DDBF90987C6,B67DB8D53C925FEBADAFCE4356206C85F73E22456EAE4ED6EE77F6A9E11A078C,bootmgfw.efi,64-bit,Microsoft,Black Lotus Microsoft Windows 8.1,May-23
462F49B4FC9E4CE706D668042EB76F711B4292BAE2BE8DD5897182B316EF217D,C470161A06E6B452253A623536924979CDD11838E08D8E4DC86F763732E64B0B,bootmgfw.efi,64-bit,Microsoft,Black Lotus Microsoft Windows 8.1,May-23
8E5609A57BD66CC153EC2AC60CC10C2E641334C26EA5068C1FD8373A503EF1D7,CC7396D1C306ADFCE49E70D7DAF32D093A8F2FEBE2AC0576BA853770E11B3EF2,bootmgfw.efi,64-bit,Microsoft,Black Lotus Microsoft Windows 8.1,May-23
FEF56F20EF6E5065ED0FDE1D85FD19F1F07212403489FD1E2B63AA41F5DC600B,CE1AF9FCCE6AD19C00D8236B23B03CF83C593C6184A08266E58FE95C6CAA4D13,bootmgfw.efi,64-bit,Microsoft,Black Lotus Microsoft Windows 8.1,May-23
4759E0891A636E1A3D27472C48AF55F27BF5E3CCF474141FEFBBA2AA124AC410,D417C004525C7BB57523836278CEE120FD66147983BA738AAC011E24BE75E6E2,bootmgfw.efi,64-bit,Microsoft,Black Lotus Microsoft Windows 8.1,May-23
165A5DCDEA3A7DE7CFAE38298597445EBA59282308C7243BE50F568AA610F4F2,E2CF881CF07195454505047D74810ED79AE20DFD0F1593AFBBF08270A486C038,bootmgfw.efi,64-bit,Microsoft,Black Lotus Microsoft Windows 8.1,May-23
0CF738DD9BEA4F3BA350C805AE7A59076147080BC46F1D6D6C994382E77F8486,E7D9BDBCC68B5BED590C29B72DCA2B96779B8B68B12A47DED074B8F1B32F8FBE,bootmgfw.efi,64-bit,Microsoft,Black Lotus Microsoft Windows 8.1,May-23
D8732EB8BD7240F17D90656424AABC0669C3D13E3117EFC4805BB59DD21CEB1D,F197A171A09AB640AA8AC4FF7DDFC88377A89FDBB3FEE014ABB9097D92575B67,bootmgfw.efi,64-bit,Microsoft,Black Lotus Microsoft Windows 8.1,May-23
6DB28A61DEE4A1209B94F5C984C44D9674F69EE700373FD7BF1A3CBDAAB83FA0,FFD7688E7D2B8C3C3140B415E728BBE7663C54E23BD288FF2CF4617835088F39,bootmgfw.efi,64-bit,Microsoft,Black Lotus Microsoft Windows 8.1,May-23
4B0C9083430D91770BBB629380DB3A2A89DC73BB8DF677725668F727A2C2147C,450EFFC827CA535A79D5C4FF3E1A3F614CA9126B3792F997D38791CA7399320C,bootmgfw.efi,64-bit,Microsoft,Black Lotus Microsoft Windows 8.1,May-23
783D088CE72996A064C0DA796579475E0AEF23C5E6E0E5905C98571BF8620E20,8EDE7732284DAB4AA384606CA07BE29E72FDED094597261A2F6473494A8ACA0A,bootmgfw.efi,64-bit,Microsoft,Black Lotus Microsoft Windows 8,May-23
196243A87389B47FC9033AF3884F3FF0A5C891D80E22C82D2ECD5B9A3434186E,CF7F9E7D091023A1A1C3F5CBF7DDACF7B18F03A4D07961F71506FE9DF4388EEE,bootx64.efi,64-bit,Microsoft,Black Lotus Microsoft Windows 8,May-23
0B16AD93EE38243D72FF0ACD790107767B6D7D3563A4BA8EDB7A23EEC5C8D531,2B21029FA033526D1DCD9E87AD8893F9B5A08987C3271B8A86716865DE53D958,bootmgfw.efi,64-bit,Microsoft,Black Lotus Microsoft Windows 8.1,May-23
D19F5CAC6AA761C1F66C71B9B7A2D44DFF216B97BE10F66180F5E4EF084C9811,13A1F37BEDFB5417B6B737E2A3816C8FD587D74D836914B2B2EDC9FD6CA30E58,bootx64.efi,64-bit,Microsoft,Black Lotus Microsoft Windows 8.1,May-23
FB2F396A01911260D4035CCABF36DB99081DA3F8D98BB40549D7D5E93CE4EAA2,ABEE522892FA10B22208B4D1540184617BC9875C9E03E5353B4FF476577D918B,bootmgfw.efi,64-bit,Microsoft,Black Lotus Microsoft Windows 10 version 1507,May-23
106E99968A816752C4A0F5DF6AEACC0400C688DE35832798029040CDB41E1F09,F254087746FDB5D9D9EAE6DF458485752BEB0FCF295C36D273511B45F7480287,bootx64.efi ,64-bit,Microsoft,Black Lotus Microsoft Windows 10 version 1507,May-23
BA8D25B9FA843DA5A70D38A5AA96549F2166E2F0B4C1C007AF8A07D07E98A528,996C1D55955DFB3698869BDC2A700E6BCC762468716B5CBDA7295CF98841220A,bootmgfw.efi,64-bit,Microsoft,Black Lotus Microsoft Windows 10 version 1507,May-23
E438149CA86CF5F2FDD1318BF0D6C301593EA74B06940E031964F34561255BC8,6B54497FF9915A6977428BDF8F45B116D874C4F8A836B5BDFC373D05F4C0EF87,bootx64.efi ,64-bit,Microsoft,Black Lotus Microsoft Windows 10 version 1507,May-23
6A7CD85A11D733D1D03A01AAD914A3F22C33AD9590AB27792D2B177E0E51D896,6D174DC1673F7CFB6F1EA75D71739AFDE2B784E214E41AE6F5AA30F622A400C4,bootmgfw.efi,64-bit,Microsoft,Black Lotus Microsoft Windows 10 version 1507,May-23
C8AA71C72318CA43CBA4302FBAD12B474E7E4ED1B0EDA8A48CD71343A32FF155,CB95A4D2E0E02A5B56D059C9F223C2326753EA8C44D2E3FA6C4486629BE387A9,bootx64.efi ,64-bit,Microsoft,Black Lotus Microsoft Windows 10 version 1507,May-23
C655C36EA5160603D4134B038D732604394031E177D1C32CFD582CCE0C037887,DC7CC8D1DC11E304ABDF6E6227838F35B223B780F030DE7B341E88A3F6A361B4,bootmgfw.efi,64-bit,Microsoft,Black Lotus Microsoft Windows 10 version 1507,May-23
A6E8C6906E4845A30A036FB669BA82146E334908706778AC569DF45CBF8637F7,8806CF0C7BD5DF7E01D120F56734113BE916E183755577BD48026C25DB268680,bootx64.efi ,64-bit,Microsoft,Black Lotus Microsoft Windows 10 version 1507,May-23
59E4FA86B1C3BB7DF3CDB79A17EC36AF9AD12E153172F6D8E662FCFB9DBB37D5,CE65C29521CD8498FAD962E5F70D55C5044366EC09C761A60CC7C4A2001776A4,bootmgfw.efi,64-bit,Microsoft,Black Lotus Microsoft Windows 10 version 1507,May-23
64604EA91F31B815BD0219D56563B9C2D307FC6C71ECC38D498221E0E0E9C4AD,2992068E4F616F2D7253E9D58116A97F22923F4DC1B78A58BE4499B982ECF270,bootx64.efi ,64-bit,Microsoft,Black Lotus Microsoft Windows 10 version 1507,May-23
E0DF7CE01E42A61228F4005FCDB9C42675FF7280A0BE9EC1C32AD9D5E0493F10,D87817F76309B1E420547808CB573AEA0C8E7DE14123793A42388582184286B7,bootmgfw.efi,64-bit,Microsoft,Black Lotus Microsoft Windows 10 version 1507,May-23
71083EB4F247AC78F52AA09F81054396A0DAC1064E1191B5B56A43A6976C5C74,CC202E8F2753EC75C9EEAAC65C9D39EEA6FAED570664E930E3815976CD332D91,bootx64.efi ,64-bit,Microsoft,Black Lotus Microsoft Windows 10 version 1507,May-23
593148805FC70C5FBE0299A185DD367DF00A8E7AA95242C90C6567A73C1CD259,7B94F0505F37B19B432ABA08BE2E3E003038C02CEB531E169D460DB60C351649,bootmgfw.efi,64-bit,Microsoft,Black Lotus Microsoft Windows 10 version 1507,May-23
F6208932ED98AA64F5EC0D9F59138D4C1DDDBD82437315AAC4AA913E5D4F825E,CFD2A8F23BBCE7424F4A6E27DEF368F17B086FFA226528900FA092736E705EF9,bootx64.efi ,64-bit,Microsoft,Black Lotus Microsoft Windows 10 version 1507,May-23
C643C3CC182443893728101F5303AAA05B08EC8616310546EDC903635C692B5E,F0B3D0D4C5457880E2D9B7728EB64BD288B5D4A26EC883F3C0941D8AF29D9466,bootmgfw.efi,64-bit,Microsoft,Black Lotus Microsoft Windows 10 version 1507,May-23
990A4DD8C86392421D680FA039AF4E88D1EBDC97F61A73F8347D6B314FE8CD51,E8818666B7E014B6E4820AFAA84D5A84FA42CB5D2663C848D358B2913274BA21,bootx64.efi ,64-bit,Microsoft,Black Lotus Microsoft Windows 10 version 1507,May-23
F4C53C0B054413691BA25A2D162BCDE9C9E35B5E706272F70BFF96ED5C05A7B8,21554D1F3BF9F52D3CD297D27DF56215C0FD08A0BF673868F3D8C6C064DC5609,bootmgfw.efi,64-bit,Microsoft,Black Lotus Microsoft Windows 10 version 1507,May-23
0B753BD95AE643B2543F501533CA54DB34DDC9D20F336358067A7069240A6214,F8F38C4FEBE9D8E45E71A459C5BFF171755C348D5F619F3C6EF30A3F8FD02BD1,bootx64.efi ,64-bit,Microsoft,Black Lotus Microsoft Windows 10 version 1507,May-23
3E73CE2DF3D7B01132C2ED47BC7D1B28E421B0600F0B8D4DECF7F7C23E83EE1B,1DC8A3F59B23CCC411D46691FC9B5C35993BCA20E7E2299F1A95223B9F112E43,bootmgfw.efi,32-bit ARM,Microsoft,Black Lotus Microsoft Windows 8,May-23
CB5C370B7BDC87A2153425852F477916BA3B13E4C62EA419AD93DBDD34780BEC,9A22818E84CA5CDEC6F7FDF0A10B9FF230A53A5C18F4E9179C90A3FD268CD622,bootmgfw.efi,32-bit ARM,Microsoft,Black Lotus Microsoft Windows 8,May-23
4A62256316FBC805231420BAA4668B26023AE08B1BC7203A71C28905D19C817A,9DEBCA159F7892D56C94614C469CF37C8DA035683B1251FC4E6EC0EF2EEE720E,bootmgfw.efi,32-bit ARM,Microsoft,Black Lotus Microsoft Windows 8,May-23
B81C6018141EFC89816DA4081BBC1414911125D5184108E47AB01260D84FB9B1,CBCBB8E81F1CFEE4D02D65481080ECDE62528344C5372B09FED4EE3CA1E14330,bootmgfw.efi,32-bit ARM,Microsoft,Black Lotus Microsoft Windows 8,May-23
67D204E0E5DBC0C5B2549FC2C003024525378DB4DE12E5CA1451DD996561AED5,DD5E4E9F20CE8BF8F3512261F176ECDD046C079D32585D9B259AFE0A28C973DF,bootmgfw.efi,32-bit ARM,Microsoft,Black Lotus Microsoft Windows 8,May-23
B28C498A7CD61006A32A9EEF404AED4349CA68DC6F2240833BA4EC745D37A1DA,E6C63C984BC754736376564A8F9AB1B7885B9AC2F49F1EC6E4053049D26F78F9,bootmgfw.efi,32-bit ARM,Microsoft,Black Lotus Microsoft Windows 8,May-23
D2BF5E584EA2F3844B27CEF320636D1A2CD6BFB023ED65110FF6D0EF09292114,F2A74464235248EA2A41EA0D0256E9CDD24BB6B3E2A6F2FC7E0AADC86EC56CA1,bootmgfw.efi,32-bit ARM,Microsoft,Black Lotus Microsoft Windows 8,May-23
575D4DF1AFBDD514A6D293234F4493736200E657D0EB9C618CBE18B3AE8EBB3E,F558E04EF99B39A1012E8BC2685728D983C682CF5E6F7E4D335A660283D7C666,bootmgfw.efi,32-bit ARM,Microsoft,Black Lotus Microsoft Windows 8,May-23
79BAFF384ED507030CBE328A3D6C04D13E77932F08D387F76CF2422FB3B2588B,FC736034EBAB004776581CE9A6C112106DFDDFABB315B1F0A4D0842D67308429,bootmgfw.efi,32-bit ARM,Microsoft,Black Lotus Microsoft Windows 8,May-23
B6FDF73C4B54F57935671B1C6F03FF5F104F8092C72574C2DF2C6FFB1E5F2E61,0CA5E602468258B0685A2B2B7F028B977354602A82ADA86C9919FC472AE4CA40,bootmgfw.efi,32-bit ARM,Microsoft,Black Lotus Microsoft Windows 8.1,May-23
34776096730EB7B0CAA5415414943E2C31AAA464BB545FBCB8E341E7EBACFAB5,1A74740EBBE6A0E7DD44CC3D8E29F8FCF42B642298A5C5A586D77BE0DB15C2F9,bootmgfw.efi,32-bit ARM,Microsoft,Black Lotus Microsoft Windows 8.1,May-23
1B9A8D23FFC211EFF6F12D17037EB076EA46562DEC937F44CC49D4AF1C119BA0,1B9A8D23FFC211EFF6F12D17037EB076EA46562DEC937F44CC49D4AF1C119BA0,bootmgfw.efi,32-bit ARM,Microsoft,Black Lotus Microsoft Windows 8.1,May-23
52D826CF8F6A0095938F7069B5F5DA22C16AE037D757BF9115AA84920BCE4EBF,1FB619FE1504EF78C8BF59294B16C6D9BF1DA741FB582DE125B6A044F6961C57,bootmgfw.efi,32-bit ARM,Microsoft,Black Lotus Microsoft Windows 8.1,May-23
1B9401C47B0837F1FA315F2F29F304ED360B5B2E2843141367562B60EDB1CCA9,2116183BBAB5D6964C001C931A09ECA1DC0FD6651A61BE4A8A9548DC476B90B1,bootmgfw.efi,32-bit ARM,Microsoft,Black Lotus Microsoft Windows 8.1,May-23
513310D70C03096167B915705C9F0CF34B2B62AC317AA3F89FA5CC385D74DB54,22C3867606A625048E1D9D5230F07FAE41E70BD08EA978BDB37563C0EDD9DA03,bootmgfw.efi,32-bit ARM,Microsoft,Black Lotus Microsoft Windows 8.1,May-23
EBB480F63BB81A4C88F42E97A1B40DAB2EBB926A358EACC1C52A5DB88A2BC6CA,28CE0DAD50730900C5D18CC58D5255293452CA37D764868C16EAA9EAF6BD7C83,bootmgfw.efi,32-bit ARM,Microsoft,Black Lotus Microsoft Windows 8.1,May-23
DEB3FC384826610AD277DDD592F6CA8FA9D00E56457724D470DAAC32962532F9,2E6921DC970AAC433DE9AE4ED66B2681A4CD2BE649D2EE9A561871C335E8B1B7,bootmgfw.efi,32-bit ARM,Microsoft,Black Lotus Microsoft Windows 8.1,May-23
FE4B7349F21EE077096B6986693C3F250758C5DDF96C14AF4BBFD96EE74A70A0,3A9E49E6E644C0ABEC17D32D020339D171439ABA327409A7797E6686BD0F641C,bootmgfw.efi,32-bit ARM,Microsoft,Black Lotus Microsoft Windows 8.1,May-23
D76281DD69E992EFB55604A1B4E6171E552F3B7E1411D75368F98EF91ED69E21,48CDB31A16D891124BE77490FBC2AD13CB355A18CB0007258CA4BCEA44F288EF,bootmgfw.efi,32-bit ARM,Microsoft,Black Lotus Microsoft Windows 8.1,May-23
